n_atoms,log10_N,assembly_index
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,11
15,10.1785,9
15,10.1785,13
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,8
15,10.1785,7
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,7
15,10.1785,8
15,10.1785,8
15,10.1785,9
15,10.1785,8
15,10.1785,11
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,8
15,10.1785,13
15,10.1785,8
15,10.1785,11
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,7
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,8
15,10.1785,10
15,10.1785,12
15,10.1785,10
15,10.1785,13
15,10.1785,8
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,7
15,10.1785,11
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,8
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,11
15,10.1785,11
15,10.1785,7
15,10.1785,11
15,10.1785,8
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,11
15,10.1785,11
15,10.1785,9
15,10.1785,11
15,10.1785,12
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,10
15,10.1785,8
15,10.1785,11
15,10.1785,10
15,10.1785,13
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,11
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,10
15,10.1785,12
15,10.1785,9
15,10.1785,11
15,10.1785,10
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,7
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,12
15,10.1785,8
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,5
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,11
15,10.1785,6
15,10.1785,8
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,8
15,10.1785,12
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,11
15,10.1785,12
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,13
15,10.1785,11
15,10.1785,7
15,10.1785,10
15,10.1785,9
15,10.1785,11
15,10.1785,7
15,10.1785,10
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,12
15,10.1785,10
15,10.1785,8
15,10.1785,12
15,10.1785,7
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,11
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,8
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,8
15,10.1785,7
15,10.1785,11
15,10.1785,11
15,10.1785,11
15,10.1785,11
15,10.1785,11
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,11
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,12
15,10.1785,9
15,10.1785,11
15,10.1785,11
15,10.1785,10
15,10.1785,10
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,7
15,10.1785,10
15,10.1785,11
15,10.1785,8
15,10.1785,8
15,10.1785,11
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,6
15,10.1785,13
15,10.1785,13
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,11
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,12
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,13
15,10.1785,8
15,10.1785,10
15,10.1785,11
15,10.1785,7
15,10.1785,9
15,10.1785,8
15,10.1785,7
15,10.1785,11
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,12
15,10.1785,8
15,10.1785,7
15,10.1785,11
15,10.1785,11
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,7
15,10.1785,10
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,12
15,10.1785,8
15,10.1785,11
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,13
15,10.1785,10
15,10.1785,8
15,10.1785,8
15,10.1785,7
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,12
15,10.1785,9
15,10.1785,12
15,10.1785,8
15,10.1785,12
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,12
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,7
15,10.1785,10
15,10.1785,11
15,10.1785,13
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,8
15,10.1785,9
15,10.1785,13
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,12
15,10.1785,12
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,7
15,10.1785,11
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,8
15,10.1785,11
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,11
15,10.1785,7
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,7
15,10.1785,8
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,12
15,10.1785,11
15,10.1785,10
15,10.1785,7
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,9
15,10.1785,12
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,7
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,10
15,10.1785,11
15,10.1785,9
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,12
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,7
15,10.1785,12
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,8
15,10.1785,7
15,10.1785,11
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,12
15,10.1785,11
15,10.1785,12
15,10.1785,13
15,10.1785,8
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,10
15,10.1785,12
15,10.1785,7
15,10.1785,11
15,10.1785,11
15,10.1785,10
15,10.1785,7
15,10.1785,7
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,11
15,10.1785,10
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,11
15,10.1785,7
15,10.1785,11
15,10.1785,9
15,10.1785,13
15,10.1785,10
15,10.1785,11
15,10.1785,8
15,10.1785,11
15,10.1785,12
15,10.1785,8
15,10.1785,11
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,8
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,9
15,10.1785,12
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,8
15,10.1785,11
15,10.1785,7
15,10.1785,10
15,10.1785,9
15,10.1785,11
15,10.1785,12
15,10.1785,9
15,10.1785,10
15,10.1785,11
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,8
15,10.1785,11
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,11
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,10
15,10.1785,8
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,12
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,12
15,10.1785,9
15,10.1785,11
15,10.1785,8
15,10.1785,9
15,10.1785,12
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,7
15,10.1785,12
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,7
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,12
15,10.1785,10
15,10.1785,12
15,10.1785,8
15,10.1785,12
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,11
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,11
15,10.1785,8
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,12
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,12
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,11
15,10.1785,8
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,8
15,10.1785,11
15,10.1785,11
15,10.1785,10
15,10.1785,7
15,10.1785,9
15,10.1785,7
15,10.1785,11
15,10.1785,11
15,10.1785,10
15,10.1785,8
15,10.1785,10
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,10
15,10.1785,8
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,12
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,8
15,10.1785,9
15,10.1785,12
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,8
15,10.1785,8
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,7
15,10.1785,7
15,10.1785,7
15,10.1785,10
15,10.1785,7
15,10.1785,10
15,10.1785,9
15,10.1785,8
15,10.1785,11
15,10.1785,10
15,10.1785,10
15,10.1785,11
15,10.1785,12
15,10.1785,8
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,9
15,10.1785,8
15,10.1785,11
15,10.1785,8
15,10.1785,8
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,11
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,12
15,10.1785,9
15,10.1785,7
15,10.1785,9
15,10.1785,10
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,12
15,10.1785,11
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,8
15,10.1785,7
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,7
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,8
15,10.1785,11
15,10.1785,7
15,10.1785,12
15,10.1785,9
15,10.1785,7
15,10.1785,8
15,10.1785,12
15,10.1785,9
15,10.1785,10
15,10.1785,12
15,10.1785,11
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,6
15,10.1785,10
15,10.1785,8
15,10.1785,10
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,11
15,10.1785,10
15,10.1785,10
15,10.1785,11
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,8
15,10.1785,12
15,10.1785,9
15,10.1785,8
15,10.1785,9
15,10.1785,8
15,10.1785,8
15,10.1785,11
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,13
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,10
15,10.1785,10
15,10.1785,9
15,10.1785,11
15,10.1785,9
15,10.1785,8
15,10.1785,10
15,10.1785,10
15,10.1785,7
15,10.1785,8
15,10.1785,12
15,10.1785,9
15,10.1785,9
15,10.1785,11
15,10.1785,7
15,10.1785,9
15,10.1785,12
15,10.1785,8
15,10.1785,12
15,10.1785,11
15,10.1785,7
15,10.1785,11
15,10.1785,12
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,8
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,12
15,10.1785,12
15,10.1785,8
15,10.1785,9
15,10.1785,9
15,10.1785,10
15,10.1785,9
15,10.1785,11
15,10.1785,12
15,10.1785,9
15,10.1785,11
15,10.1785,10
15,10.1785,10
15,10.1785,10
16,10.5802,9
16,10.5802,12
16,10.5802,10
16,10.5802,11
16,10.5802,7
16,10.5802,9
16,10.5802,8
16,10.5802,11
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,12
16,10.5802,9
16,10.5802,11
16,10.5802,12
16,10.5802,9
16,10.5802,11
16,10.5802,8
16,10.5802,11
16,10.5802,8
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,12
16,10.5802,12
16,10.5802,10
16,10.5802,9
16,10.5802,8
16,10.5802,15
16,10.5802,11
16,10.5802,8
16,10.5802,12
16,10.5802,7
16,10.5802,12
16,10.5802,12
16,10.5802,10
16,10.5802,9
16,10.5802,12
16,10.5802,11
16,10.5802,10
16,10.5802,9
16,10.5802,7
16,10.5802,10
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,12
16,10.5802,13
16,10.5802,13
16,10.5802,10
16,10.5802,12
16,10.5802,8
16,10.5802,10
16,10.5802,13
16,10.5802,9
16,10.5802,8
16,10.5802,11
16,10.5802,10
16,10.5802,10
16,10.5802,12
16,10.5802,10
16,10.5802,11
16,10.5802,12
16,10.5802,8
16,10.5802,11
16,10.5802,8
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,8
16,10.5802,11
16,10.5802,10
16,10.5802,11
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,12
16,10.5802,11
16,10.5802,11
16,10.5802,10
16,10.5802,12
16,10.5802,12
16,10.5802,10
16,10.5802,10
16,10.5802,8
16,10.5802,11
16,10.5802,9
16,10.5802,13
16,10.5802,8
16,10.5802,8
16,10.5802,12
16,10.5802,11
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,11
16,10.5802,8
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,7
16,10.5802,8
16,10.5802,11
16,10.5802,11
16,10.5802,11
16,10.5802,11
16,10.5802,7
16,10.5802,8
16,10.5802,10
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,13
16,10.5802,9
16,10.5802,11
16,10.5802,10
16,10.5802,7
16,10.5802,12
16,10.5802,9
16,10.5802,11
16,10.5802,12
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,11
16,10.5802,12
16,10.5802,9
16,10.5802,7
16,10.5802,13
16,10.5802,7
16,10.5802,11
16,10.5802,11
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,11
16,10.5802,10
16,10.5802,8
16,10.5802,10
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,8
16,10.5802,7
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,11
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,11
16,10.5802,11
16,10.5802,14
16,10.5802,9
16,10.5802,9
16,10.5802,9
16,10.5802,9
16,10.5802,7
16,10.5802,9
16,10.5802,11
16,10.5802,12
16,10.5802,11
16,10.5802,9
16,10.5802,10
16,10.5802,8
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,9
16,10.5802,10
16,10.5802,8
16,10.5802,12
16,10.5802,8
16,10.5802,7
16,10.5802,8
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,10
16,10.5802,8
16,10.5802,10
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,8
16,10.5802,13
16,10.5802,8
16,10.5802,14
16,10.5802,10
16,10.5802,11
16,10.5802,9
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,11
16,10.5802,8
16,10.5802,13
16,10.5802,9
16,10.5802,9
16,10.5802,7
16,10.5802,10
16,10.5802,13
16,10.5802,6
16,10.5802,9
16,10.5802,8
16,10.5802,12
16,10.5802,12
16,10.5802,10
16,10.5802,11
16,10.5802,8
16,10.5802,7
16,10.5802,9
16,10.5802,12
16,10.5802,7
16,10.5802,10
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,11
16,10.5802,8
16,10.5802,14
16,10.5802,8
16,10.5802,10
16,10.5802,11
16,10.5802,9
16,10.5802,12
16,10.5802,10
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,10
16,10.5802,9
16,10.5802,8
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,11
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,11
16,10.5802,9
16,10.5802,13
16,10.5802,10
16,10.5802,13
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,10
16,10.5802,12
16,10.5802,10
16,10.5802,10
16,10.5802,8
16,10.5802,13
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,12
16,10.5802,12
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,11
16,10.5802,8
16,10.5802,11
16,10.5802,12
16,10.5802,8
16,10.5802,8
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,11
16,10.5802,13
16,10.5802,10
16,10.5802,8
16,10.5802,11
16,10.5802,9
16,10.5802,8
16,10.5802,11
16,10.5802,11
16,10.5802,10
16,10.5802,14
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,13
16,10.5802,11
16,10.5802,8
16,10.5802,12
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,14
16,10.5802,8
16,10.5802,13
16,10.5802,11
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,8
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,8
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,12
16,10.5802,7
16,10.5802,11
16,10.5802,11
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,7
16,10.5802,11
16,10.5802,12
16,10.5802,9
16,10.5802,13
16,10.5802,11
16,10.5802,9
16,10.5802,8
16,10.5802,12
16,10.5802,10
16,10.5802,11
16,10.5802,11
16,10.5802,12
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,9
16,10.5802,10
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,11
16,10.5802,11
16,10.5802,10
16,10.5802,10
16,10.5802,9
16,10.5802,8
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,13
16,10.5802,11
16,10.5802,10
16,10.5802,11
16,10.5802,14
16,10.5802,8
16,10.5802,8
16,10.5802,13
16,10.5802,10
16,10.5802,13
16,10.5802,11
16,10.5802,10
16,10.5802,12
16,10.5802,8
16,10.5802,11
16,10.5802,13
16,10.5802,9
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,8
16,10.5802,9
16,10.5802,8
16,10.5802,9
16,10.5802,11
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,12
16,10.5802,11
16,10.5802,8
16,10.5802,11
16,10.5802,8
16,10.5802,11
16,10.5802,10
16,10.5802,10
16,10.5802,8
16,10.5802,10
16,10.5802,11
16,10.5802,9
16,10.5802,11
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,11
16,10.5802,8
16,10.5802,9
16,10.5802,12
16,10.5802,15
16,10.5802,10
16,10.5802,8
16,10.5802,14
16,10.5802,11
16,10.5802,8
16,10.5802,10
16,10.5802,12
16,10.5802,8
16,10.5802,12
16,10.5802,12
16,10.5802,10
16,10.5802,9
16,10.5802,12
16,10.5802,10
16,10.5802,10
16,10.5802,10
16,10.5802,10
16,10.5802,10
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,9
16,10.5802,10
16,10.5802,10
16,10.5802,8
16,10.5802,12
16,10.5802,11
16,10.5802,9
16,10.5802,12
16,10.5802,11
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,13
16,10.5802,11
16,10.5802,7
16,10.5802,11
16,10.5802,7
16,10.5802,11
16,10.5802,8
16,10.5802,13
16,10.5802,9
16,10.5802,9
16,10.5802,11
16,10.5802,12
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,10
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,11
16,10.5802,13
16,10.5802,10
16,10.5802,9
16,10.5802,12
16,10.5802,11
16,10.5802,9
16,10.5802,13
16,10.5802,10
16,10.5802,13
16,10.5802,9
16,10.5802,10
16,10.5802,10
16,10.5802,13
16,10.5802,9
16,10.5802,6
16,10.5802,9
16,10.5802,12
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,11
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,10
16,10.5802,12
16,10.5802,14
16,10.5802,8
16,10.5802,12
16,10.5802,10
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,11
16,10.5802,9
16,10.5802,10
16,10.5802,10
16,10.5802,8
16,10.5802,11
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,12
16,10.5802,15
16,10.5802,8
16,10.5802,9
16,10.5802,8
16,10.5802,11
16,10.5802,12
16,10.5802,10
16,10.5802,8
16,10.5802,12
16,10.5802,8
16,10.5802,10
16,10.5802,10
16,10.5802,10
16,10.5802,10
16,10.5802,9
16,10.5802,7
16,10.5802,10
16,10.5802,13
16,10.5802,7
16,10.5802,12
16,10.5802,8
16,10.5802,8
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,12
16,10.5802,11
16,10.5802,10
16,10.5802,13
16,10.5802,12
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,9
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,7
16,10.5802,7
16,10.5802,11
16,10.5802,11
16,10.5802,12
16,10.5802,9
16,10.5802,8
16,10.5802,10
16,10.5802,9
16,10.5802,12
16,10.5802,12
16,10.5802,10
16,10.5802,8
16,10.5802,10
16,10.5802,13
16,10.5802,12
16,10.5802,8
16,10.5802,11
16,10.5802,12
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,10
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,11
16,10.5802,10
16,10.5802,13
16,10.5802,10
16,10.5802,8
16,10.5802,8
16,10.5802,11
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,8
16,10.5802,11
16,10.5802,7
16,10.5802,10
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,8
16,10.5802,11
16,10.5802,10
16,10.5802,10
16,10.5802,9
16,10.5802,10
16,10.5802,9
16,10.5802,11
16,10.5802,9
16,10.5802,10
16,10.5802,10
16,10.5802,11
16,10.5802,10
16,10.5802,9
16,10.5802,9
16,10.5802,8
16,10.5802,11
16,10.5802,12
16,10.5802,13
16,10.5802,12
16,10.5802,9
16,10.5802,11
16,10.5802,10
16,10.5802,9
16,10.5802,12
16,10.5802,11
16,10.5802,10
16,10.5802,11
